IDfg,Season,Name,Team,Age,AB,PA,BIP,H,1B,2B,3B,HR,BB,SO,HBP,SF,GDP,AVG,GB,FB,LD,IFFB,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,F-Strike%,SwStr%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CSW%
16556,2024,Ozzie Albies,ATL,27,399,435,328,100,60,29,1,10,27,65,5,4,6,0.251,130,147,61,24,10,0,0,0.062,0.149,0.42,0.303,0.404,0.707,0.153,0.274,0.0088,0.18,0.385,0.435,0.163,0.068,0.077,0.0,0.307,0.37,0.851,0.565,0.711,0.868,0.807,0.63,0.109,0.488,0.331,0.18,0.142,0.565,0.293,88.4,18.4,21.0,0.062,113.7,108.0,0.32,338,0.19899999999999998
15362,2024,Jeff McNeil,NYM,32,424,472,347,101,63,26,0,12,35,68,9,3,6,0.238,140,147,69,16,7,4,2,0.07400000000000001,0.14400000000000002,0.51,0.308,0.384,0.692,0.146,0.256,0.0095,0.19399999999999998,0.39299999999999996,0.413,0.109,0.08199999999999999,0.05,0.5,0.304,0.349,0.802,0.5489999999999999,0.703,0.9159999999999999,0.84,0.606,0.087,0.442,0.37200000000000005,0.18600000000000003,0.192,0.503,0.306,87.0,14.9,11.0,0.031,107.7,112.0,0.311,360,0.198
24488,2024,Max Schuemann,OAK,27,396,459,274,87,66,14,0,7,47,119,7,4,8,0.22,100,117,61,15,7,8,1,0.102,0.259,0.39,0.311,0.308,0.619,0.088,0.292,0.0085,0.21899999999999997,0.36,0.42100000000000004,0.128,0.06,0.07,0.125,0.281,0.24600000000000002,0.642,0.418,0.535,0.841,0.7390000000000001,0.608,0.109,0.364,0.381,0.255,0.122,0.615,0.262,89.0,16.6,16.0,0.055999999999999994,105.4,107.0,0.374,286,0.307
5235,2024,Justin Turner,- - -,39,460,539,361,119,84,24,0,11,59,95,13,7,16,0.259,121,156,95,14,7,0,0,0.109,0.17600000000000002,0.62,0.354,0.383,0.737,0.124,0.299,0.0078000000000000005,0.255,0.325,0.419,0.09,0.071,0.057999999999999996,0.0,0.327,0.28600000000000003,0.674,0.45399999999999996,0.768,0.895,0.85,0.575,0.068,0.409,0.344,0.247,0.145,0.562,0.293,87.2,17.8,17.0,0.046,106.8,121.0,0.325,372,0.242
9218,2024,Paul Goldschmidt,STL,36,599,654,406,147,91,33,1,22,47,173,2,2,20,0.245,184,153,91,11,12,0,0,0.07200000000000001,0.265,0.27,0.302,0.414,0.716,0.169,0.308,0.012,0.213,0.43,0.35700000000000004,0.07200000000000001,0.14400000000000002,0.065,0.0,0.31,0.32299999999999995,0.672,0.47600000000000003,0.6559999999999999,0.8059999999999999,0.7490000000000001,0.639,0.11900000000000001,0.414,0.327,0.259,0.11,0.491,0.4,91.2,13.1,46.0,0.106,111.4,212.0,0.491,432,0.298
18030,2024,Harrison Bader,NYM,30,402,437,301,95,64,19,0,12,21,95,8,6,6,0.236,134,113,66,18,9,0,0,0.048,0.217,0.22,0.284,0.373,0.657,0.137,0.276,0.011899999999999999,0.21100000000000002,0.428,0.361,0.159,0.106,0.067,0.0,0.285,0.36,0.618,0.466,0.632,0.894,0.774,0.611,0.105,0.47,0.364,0.166,0.192,0.5429999999999999,0.265,87.2,11.9,20.0,0.064,111.7,111.0,0.355,313,0.304
18900,2024,Leody Taveras,TEX,25,480,529,360,110,78,17,3,12,42,112,0,4,8,0.229,147,152,70,16,7,6,0,0.079,0.212,0.38,0.289,0.352,0.641,0.123,0.272,0.0097,0.19,0.39799999999999996,0.41200000000000003,0.105,0.079,0.048,0.0,0.282,0.317,0.7090000000000001,0.484,0.595,0.856,0.758,0.628,0.11699999999999999,0.304,0.373,0.32299999999999995,0.17600000000000002,0.539,0.285,89.0,14.7,22.0,0.059000000000000004,110.1,133.0,0.355,375,0.266
22715,2024,Maikel Garcia,KCR,24,575,626,470,133,94,27,5,7,42,103,0,5,7,0.231,233,145,95,14,9,8,3,0.067,0.165,0.41,0.281,0.332,0.614,0.101,0.268,0.0161,0.201,0.493,0.307,0.09699999999999999,0.048,0.039,0.375,0.27,0.248,0.652,0.431,0.732,0.914,0.856,0.657,0.062,0.32799999999999996,0.387,0.285,0.12300000000000001,0.5760000000000001,0.301,90.4,6.4,18.0,0.037000000000000005,108.6,206.0,0.428,481,0.268
14221,2024,Jorge Soler,- - -,32,493,574,335,119,63,34,1,21,68,141,6,4,9,0.241,135,164,57,23,6,0,0,0.11800000000000001,0.24600000000000002,0.48,0.338,0.442,0.78,0.201,0.293,0.008199999999999999,0.16,0.379,0.461,0.14,0.128,0.044000000000000004,0.0,0.34,0.298,0.665,0.44299999999999995,0.539,0.857,0.728,0.5870000000000001,0.121,0.441,0.326,0.233,0.154,0.47200000000000003,0.374,90.5,17.9,45.0,0.125,115.4,157.0,0.43700000000000006,359,0.28800000000000003
19896,2024,Connor Wong,BOS,28,447,487,322,125,87,24,1,13,28,114,9,2,7,0.28,143,118,68,19,11,7,4,0.057,0.23399999999999999,0.25,0.333,0.425,0.758,0.145,0.348,0.0121,0.207,0.435,0.359,0.161,0.11,0.077,0.5710000000000001,0.33,0.33299999999999996,0.741,0.514,0.545,0.8420000000000001,0.735,0.6509999999999999,0.136,0.423,0.318,0.259,0.19,0.539,0.271,86.5,12.9,21.0,0.063,109.1,116.0,0.345,336,0.27899999999999997
18568,2024,Luis Arraez,- - -,27,637,672,605,200,161,32,3,4,24,29,8,1,18,0.314,252,195,161,11,9,3,1,0.036000000000000004,0.043,0.83,0.346,0.392,0.739,0.078,0.324,0.0129,0.265,0.414,0.321,0.055999999999999994,0.021,0.036000000000000004,0.33299999999999996,0.323,0.368,0.647,0.495,0.907,0.966,0.9420000000000001,0.61,0.028999999999999998,0.327,0.375,0.298,0.152,0.619,0.22899999999999998,86.3,13.7,10.0,0.016,108.4,145.0,0.237,611,0.226
12856,2024,George Springer,TOR,34,545,614,413,120,79,19,3,19,60,115,6,2,16,0.22,219,142,71,15,12,0,0,0.098,0.187,0.52,0.303,0.371,0.674,0.15,0.245,0.0154,0.16399999999999998,0.507,0.32899999999999996,0.106,0.134,0.055,0.0,0.298,0.284,0.753,0.49,0.615,0.8440000000000001,0.769,0.653,0.113,0.39799999999999996,0.373,0.22899999999999998,0.171,0.525,0.303,87.5,9.4,40.0,0.092,110.6,161.0,0.37200000000000005,433,0.258
16530,2024,Mauricio Dubon,HOU,29,402,428,348,108,79,25,0,4,16,55,2,5,6,0.269,148,127,73,14,10,7,1,0.037000000000000005,0.129,0.29,0.296,0.361,0.657,0.092,0.299,0.011699999999999999,0.21,0.425,0.365,0.11,0.031,0.068,0.14300000000000002,0.286,0.445,0.815,0.599,0.7879999999999999,0.8690000000000001,0.8340000000000001,0.664,0.099,0.34600000000000003,0.344,0.31,0.18899999999999997,0.569,0.242,86.1,14.6,10.0,0.027999999999999997,108.3,94.0,0.265,355,0.213
23690,2024,Brayan Rocchio,CLE,23,383,442,290,79,53,18,0,8,44,90,8,5,11,0.206,132,100,57,6,5,11,7,0.1,0.204,0.49,0.298,0.316,0.614,0.11,0.245,0.0132,0.19699999999999998,0.457,0.34600000000000003,0.06,0.08,0.038,0.636,0.276,0.326,0.6779999999999999,0.466,0.6709999999999999,0.871,0.7859999999999999,0.636,0.099,0.41700000000000004,0.363,0.22,0.183,0.583,0.233,84.6,9.4,12.0,0.04,108.1,67.0,0.223,300,0.258
24336,2024,Johan Rojas,PHI,23,338,363,266,82,64,12,3,3,13,69,4,0,7,0.243,149,82,30,13,19,16,2,0.036000000000000004,0.19,0.19,0.279,0.322,0.601,0.08,0.297,0.0182,0.115,0.5710000000000001,0.314,0.159,0.037000000000000005,0.128,0.125,0.265,0.35700000000000004,0.627,0.473,0.6859999999999999,0.866,0.7879999999999999,0.711,0.1,0.39,0.39399999999999996,0.217,0.235,0.534,0.231,85.7,4.8,7.0,0.025,110.6,76.0,0.27399999999999997,277,0.302
20538,2024,Jose Miranda,MIN,26,401,429,330,114,73,28,4,9,18,66,6,4,13,0.284,130,144,65,16,8,0,0,0.042,0.154,0.27,0.322,0.441,0.763,0.157,0.318,0.009000000000000001,0.192,0.38299999999999995,0.425,0.111,0.063,0.062,0.0,0.328,0.384,0.731,0.523,0.669,0.9,0.7979999999999999,0.627,0.106,0.425,0.38299999999999995,0.192,0.18899999999999997,0.534,0.27699999999999997,88.9,15.5,20.0,0.059000000000000004,110.7,132.0,0.389,339,0.248
15274,2024,Mike Tauchman,CHC,33,298,350,222,74,54,12,1,7,47,70,4,1,7,0.248,91,95,43,7,4,0,0,0.134,0.2,0.67,0.357,0.366,0.723,0.117,0.302,0.0096,0.188,0.397,0.415,0.07400000000000001,0.07400000000000001,0.044000000000000004,0.0,0.325,0.257,0.731,0.45899999999999996,0.6809999999999999,0.865,0.8059999999999999,0.623,0.08900000000000001,0.332,0.341,0.32799999999999996,0.188,0.515,0.297,89.0,15.4,17.0,0.07400000000000001,110.3,94.0,0.41,229,0.23199999999999998
19260,2024,Jake Fraley,CIN,29,350,382,278,97,71,19,2,5,26,70,3,3,6,0.277,125,89,69,10,12,0,0,0.068,0.183,0.37,0.33,0.386,0.716,0.109,0.331,0.013999999999999999,0.244,0.442,0.314,0.11199999999999999,0.055999999999999994,0.096,0.0,0.314,0.366,0.836,0.58,0.679,0.862,0.799,0.6729999999999999,0.11599999999999999,0.445,0.34299999999999997,0.212,0.247,0.537,0.21600000000000003,84.3,11.1,9.0,0.032,108.7,70.0,0.247,283,0.209
19953,2024,Josh Lowe,TBR,26,353,387,222,85,54,19,2,10,32,123,0,2,2,0.241,84,97,51,8,3,0,0,0.083,0.318,0.26,0.302,0.391,0.693,0.15,0.338,0.0087,0.22,0.36200000000000004,0.418,0.08199999999999999,0.10300000000000001,0.036000000000000004,0.0,0.299,0.368,0.703,0.513,0.614,0.809,0.7290000000000001,0.589,0.139,0.353,0.32799999999999996,0.319,0.151,0.522,0.32799999999999996,90.8,16.9,24.0,0.10300000000000001,109.3,107.0,0.461,232,0.278
22857,2024,Wenceel Perez,DET,24,389,425,289,94,63,16,6,9,32,92,1,1,5,0.242,103,124,69,18,8,4,1,0.075,0.21600000000000003,0.35,0.3,0.383,0.683,0.141,0.294,0.0083,0.233,0.348,0.419,0.145,0.073,0.078,0.25,0.299,0.32899999999999996,0.647,0.46,0.721,0.877,0.8109999999999999,0.628,0.087,0.413,0.38299999999999995,0.203,0.16699999999999998,0.54,0.293,88.4,18.0,13.0,0.043,109.1,91.0,0.303,300,0.266
24262,2024,Ceddanne Rafaela,BOS,23,544,571,381,134,91,23,5,15,15,151,7,3,8,0.246,165,145,83,25,19,5,1,0.026000000000000002,0.264,0.1,0.274,0.39,0.664,0.143,0.312,0.011399999999999999,0.21100000000000002,0.42,0.369,0.172,0.10300000000000001,0.115,0.2,0.286,0.495,0.787,0.615,0.584,0.797,0.696,0.7040000000000001,0.187,0.41200000000000003,0.344,0.244,0.196,0.55,0.254,86.6,14.9,30.0,0.075,108.2,147.0,0.369,398,0.295
31837,2024,Masataka Yoshida,BOS,30,378,421,318,106,75,21,0,10,27,52,14,2,6,0.28,140,117,71,11,6,0,0,0.064,0.124,0.52,0.349,0.415,0.765,0.135,0.302,0.012,0.21600000000000003,0.42700000000000005,0.35700000000000004,0.094,0.085,0.043,0.0,0.336,0.292,0.6559999999999999,0.45399999999999996,0.747,0.9359999999999999,0.8690000000000001,0.544,0.06,0.35700000000000004,0.39,0.253,0.171,0.506,0.32299999999999995,88.0,10.6,18.0,0.055,111.1,123.0,0.375,328,0.24600000000000002
12144,2024,Max Kepler,MIN,31,368,399,283,93,63,21,1,8,22,80,5,3,3,0.253,102,127,61,9,15,1,0,0.055,0.201,0.28,0.302,0.38,0.682,0.128,0.3,0.008,0.21,0.35200000000000004,0.43799999999999994,0.071,0.063,0.147,0.0,0.298,0.35600000000000004,0.76,0.521,0.613,0.893,0.78,0.632,0.115,0.426,0.309,0.265,0.141,0.56,0.299,88.9,16.8,18.0,0.062,115.4,107.0,0.366,292,0.245
19339,2024,Nicky Lopez,CHW,29,398,445,330,96,80,12,3,1,37,67,4,0,3,0.241,184,86,58,5,10,9,0,0.083,0.151,0.55,0.312,0.294,0.606,0.053,0.288,0.021400000000000002,0.177,0.561,0.262,0.057999999999999996,0.012,0.054000000000000006,0.0,0.275,0.322,0.6890000000000001,0.48200000000000004,0.6859999999999999,0.902,0.82,0.631,0.087,0.303,0.386,0.312,0.142,0.68,0.17800000000000002,85.0,5.6,5.0,0.015,106.5,57.0,0.16899999999999998,337,0.248
4949,2024,Giancarlo Stanton,NYY,34,417,459,249,97,50,20,0,27,38,143,2,2,17,0.233,107,121,48,21,4,0,0,0.083,0.312,0.27,0.298,0.475,0.773,0.242,0.281,0.0088,0.174,0.38799999999999996,0.43799999999999994,0.174,0.223,0.037000000000000005,0.0,0.33,0.344,0.6509999999999999,0.46799999999999997,0.5529999999999999,0.785,0.684,0.584,0.14800000000000002,0.435,0.355,0.21,0.18100000000000002,0.377,0.442,94.6,14.8,57.0,0.207,120.0,152.0,0.551,276,0.318
17907,2024,Brendan Rodgers,COL,27,501,539,358,134,91,29,1,13,31,132,4,2,12,0.267,208,95,68,4,15,1,0,0.057999999999999996,0.245,0.23,0.314,0.407,0.721,0.14,0.338,0.0219,0.183,0.561,0.256,0.042,0.13699999999999998,0.07200000000000001,0.0,0.314,0.32,0.721,0.493,0.563,0.879,0.763,0.664,0.11699999999999999,0.36,0.414,0.226,0.14,0.57,0.29,89.3,4.9,21.0,0.055999999999999994,111.1,163.0,0.43799999999999994,372,0.276
11445,2024,Mark Canha,- - -,35,393,462,295,95,68,20,0,7,51,96,13,5,10,0.242,149,102,51,12,19,0,0,0.11,0.20800000000000002,0.53,0.344,0.346,0.69,0.104,0.298,0.0146,0.16899999999999998,0.493,0.33799999999999997,0.11800000000000001,0.069,0.128,0.0,0.31,0.266,0.612,0.41600000000000004,0.7290000000000001,0.846,0.804,0.613,0.08199999999999999,0.47700000000000004,0.318,0.205,0.136,0.593,0.272,88.4,9.6,10.0,0.033,107.0,113.0,0.374,302,0.298
13185,2024,Orlando Arcia,ATL,29,551,602,413,120,79,24,0,17,41,128,2,7,16,0.218,211,154,65,28,17,1,0,0.068,0.213,0.32,0.271,0.354,0.625,0.136,0.249,0.0137,0.151,0.491,0.358,0.182,0.11,0.081,0.0,0.273,0.312,0.731,0.49,0.597,0.862,0.765,0.645,0.115,0.503,0.309,0.188,0.195,0.49200000000000005,0.313,88.2,8.6,23.0,0.053,107.8,163.0,0.37799999999999995,431,0.265
26365,2024,Jonny DeLuca,TBR,25,332,362,249,72,50,12,4,6,24,77,4,0,1,0.217,93,106,51,18,15,7,2,0.066,0.213,0.31,0.278,0.331,0.609,0.114,0.265,0.0088,0.204,0.37200000000000005,0.424,0.17,0.057,0.161,0.28600000000000003,0.269,0.397,0.746,0.535,0.687,0.8640000000000001,0.784,0.674,0.115,0.455,0.307,0.237,0.23,0.502,0.268,84.6,16.3,10.0,0.039,109.4,72.0,0.28,257,0.253
27615,2024,Alec Burleson,STL,25,547,595,456,147,106,20,0,21,35,76,4,6,8,0.269,198,175,102,20,6,3,1,0.059000000000000004,0.128,0.46,0.314,0.42,0.735,0.152,0.276,0.0113,0.215,0.41700000000000004,0.368,0.114,0.12,0.03,0.33299999999999996,0.319,0.387,0.782,0.556,0.742,0.888,0.83,0.635,0.094,0.337,0.397,0.266,0.134,0.5710000000000001,0.295,89.7,13.6,31.0,0.065,111.0,199.0,0.415,480,0.212
33189,2024,Nolan Schanuel,LAA,22,519,607,410,130,98,19,0,13,68,103,9,7,14,0.25,194,129,98,5,7,5,1,0.11199999999999999,0.17,0.66,0.343,0.362,0.706,0.112,0.285,0.015,0.233,0.461,0.306,0.039,0.10099999999999999,0.036000000000000004,0.2,0.315,0.255,0.64,0.415,0.789,0.912,0.868,0.623,0.055,0.40399999999999997,0.376,0.221,0.138,0.615,0.24600000000000002,86.1,10.3,15.0,0.035,105.9,108.0,0.253,427,0.255
10681,2024,Gio Urshela,- - -,32,432,461,356,108,79,19,1,9,23,72,1,5,13,0.25,167,111,86,6,11,1,0,0.05,0.156,0.32,0.286,0.361,0.647,0.111,0.278,0.015,0.23600000000000002,0.45899999999999996,0.305,0.054000000000000006,0.081,0.066,0.0,0.281,0.39799999999999996,0.741,0.544,0.7490000000000001,0.8740000000000001,0.8220000000000001,0.6829999999999999,0.09699999999999999,0.345,0.37799999999999995,0.27699999999999997,0.175,0.581,0.244,86.4,10.5,18.0,0.049,109.0,103.0,0.282,365,0.243
19844,2024,Abraham Toro,OAK,27,337,364,269,81,57,17,1,6,20,62,5,0,4,0.24,122,100,53,9,7,2,0,0.055,0.17,0.32,0.293,0.35,0.643,0.11,0.279,0.012199999999999999,0.193,0.444,0.364,0.09,0.06,0.057,0.0,0.283,0.348,0.6579999999999999,0.478,0.727,0.94,0.85,0.5710000000000001,0.07200000000000001,0.408,0.365,0.22699999999999998,0.17300000000000001,0.578,0.249,87.2,12.2,12.0,0.043,109.9,82.0,0.29600000000000004,277,0.249
6184,2024,J.D. Martinez,NYM,36,434,495,279,102,61,24,1,16,49,141,6,2,17,0.235,113,124,58,9,5,0,0,0.099,0.285,0.35,0.32,0.406,0.725,0.171,0.308,0.0091,0.19699999999999998,0.38299999999999995,0.42,0.073,0.129,0.044000000000000004,0.0,0.318,0.32,0.72,0.483,0.466,0.853,0.7020000000000001,0.6459999999999999,0.14400000000000002,0.369,0.353,0.278,0.122,0.505,0.373,91.0,14.4,44.0,0.147,110.8,136.0,0.455,299,0.293
9241,2024,Starling Marte,NYM,35,335,370,249,90,67,13,3,7,27,81,3,2,8,0.269,126,57,67,2,9,9,4,0.073,0.21899999999999997,0.33,0.327,0.388,0.715,0.119,0.333,0.022099999999999998,0.268,0.504,0.228,0.035,0.12300000000000001,0.071,0.444,0.313,0.33,0.7040000000000001,0.498,0.55,0.8590000000000001,0.746,0.659,0.126,0.425,0.34,0.23600000000000002,0.11199999999999999,0.625,0.263,89.8,4.3,18.0,0.069,110.9,111.0,0.429,259,0.289
20043,2024,Luis Robert Jr.,CHW,26,393,425,239,88,55,19,0,14,28,141,2,1,8,0.224,98,104,51,7,11,0,0,0.066,0.332,0.2,0.278,0.379,0.657,0.155,0.31,0.009399999999999999,0.20199999999999999,0.387,0.41100000000000003,0.067,0.135,0.11199999999999999,0.0,0.285,0.389,0.7490000000000001,0.53,0.491,0.8140000000000001,0.669,0.7040000000000001,0.175,0.34,0.387,0.273,0.146,0.551,0.303,90.1,13.5,25.0,0.098,113.0,103.0,0.406,254,0.313
10472,2024,Enrique Hernandez,LAD,32,362,393,276,83,55,16,0,12,27,77,0,3,13,0.229,103,127,56,12,4,3,0,0.069,0.196,0.35,0.281,0.373,0.654,0.144,0.257,0.008100000000000001,0.196,0.36,0.444,0.094,0.094,0.039,0.0,0.285,0.3,0.722,0.488,0.6509999999999999,0.851,0.7829999999999999,0.639,0.106,0.37,0.377,0.253,0.125,0.522,0.353,89.6,17.1,14.0,0.048,112.7,120.0,0.415,289,0.284
17027,2024,Alex Verdugo,NYY,28,559,621,463,130,88,28,1,13,49,93,1,10,14,0.233,233,160,80,11,11,5,2,0.079,0.15,0.53,0.291,0.356,0.647,0.123,0.253,0.0146,0.16899999999999998,0.493,0.33799999999999997,0.069,0.081,0.047,0.4,0.283,0.28300000000000003,0.629,0.444,0.737,0.932,0.866,0.62,0.06,0.37200000000000005,0.34299999999999997,0.285,0.14400000000000002,0.542,0.314,88.3,9.9,27.0,0.055999999999999994,110.7,167.0,0.349,478,0.26
21693,2024,Miguel Amaya,CHC,25,328,363,261,76,53,13,2,8,23,62,4,3,5,0.232,116,97,54,11,6,7,1,0.063,0.171,0.37,0.288,0.357,0.644,0.125,0.261,0.012,0.20199999999999999,0.434,0.363,0.113,0.08199999999999999,0.052000000000000005,0.14300000000000002,0.283,0.377,0.757,0.5379999999999999,0.642,0.894,0.7929999999999999,0.6609999999999999,0.111,0.369,0.32799999999999996,0.303,0.16399999999999998,0.54,0.29600000000000004,88.4,11.1,13.0,0.047,111.3,93.0,0.33899999999999997,274,0.245
9847,2024,Andrew McCutchen,PIT,37,448,515,297,104,65,18,1,20,58,133,7,2,9,0.232,130,133,54,17,11,0,0,0.113,0.258,0.44,0.328,0.411,0.739,0.179,0.283,0.0098,0.17,0.41,0.42,0.128,0.15,0.085,0.0,0.325,0.21600000000000003,0.679,0.42,0.5589999999999999,0.809,0.737,0.629,0.11,0.41600000000000004,0.382,0.20199999999999999,0.18,0.479,0.341,88.4,14.3,37.0,0.11699999999999999,109.8,116.0,0.366,317,0.303
25660,2024,Will Brennan,CLE,26,330,353,275,87,64,13,2,8,19,48,3,1,9,0.264,117,103,61,12,6,2,1,0.054000000000000006,0.136,0.4,0.309,0.388,0.697,0.124,0.287,0.011399999999999999,0.217,0.41600000000000004,0.36700000000000005,0.11699999999999999,0.078,0.051,0.5,0.303,0.38799999999999996,0.7509999999999999,0.546,0.77,0.8909999999999999,0.8420000000000001,0.6459999999999999,0.086,0.392,0.353,0.254,0.21600000000000003,0.527,0.258,86.1,13.3,13.0,0.046,109.0,92.0,0.325,283,0.217
11680,2024,Elias Diaz,- - -,33,325,351,252,86,60,20,0,6,20,69,4,2,15,0.265,134,77,47,10,6,0,0,0.057,0.19699999999999998,0.29,0.313,0.382,0.695,0.117,0.317,0.0174,0.182,0.519,0.298,0.13,0.078,0.045,0.0,0.303,0.377,0.779,0.5379999999999999,0.5720000000000001,0.852,0.735,0.652,0.14300000000000002,0.41100000000000003,0.368,0.221,0.171,0.5539999999999999,0.275,87.1,7.6,12.0,0.047,110.5,89.0,0.345,258,0.26899999999999996
16572,2024,Connor Joe,PIT,31,364,416,266,83,51,22,1,9,44,91,6,2,7,0.228,118,116,41,22,12,0,0,0.106,0.21899999999999997,0.48,0.32,0.368,0.688,0.14,0.278,0.0102,0.149,0.429,0.42200000000000004,0.19,0.078,0.102,0.0,0.305,0.24600000000000002,0.6779999999999999,0.431,0.578,0.865,0.7709999999999999,0.642,0.099,0.418,0.302,0.28,0.215,0.5529999999999999,0.233,85.3,16.3,13.0,0.047,109.4,90.0,0.327,275,0.285
22558,2024,Jarred Kelenic,ATL,24,412,449,267,95,60,18,2,15,32,133,1,3,5,0.231,99,113,70,11,6,1,0,0.071,0.29600000000000004,0.24,0.286,0.393,0.679,0.163,0.3,0.0088,0.248,0.35100000000000003,0.401,0.09699999999999999,0.133,0.061,0.0,0.294,0.331,0.7120000000000001,0.498,0.505,0.799,0.6890000000000001,0.657,0.155,0.449,0.34600000000000003,0.205,0.141,0.466,0.392,89.8,15.9,28.0,0.099,110.7,128.0,0.452,283,0.312
25845,2024,Michael Toglia,COL,25,399,458,230,87,45,14,3,25,54,147,1,3,7,0.218,92,108,55,4,4,0,0,0.11800000000000001,0.321,0.37,0.311,0.456,0.767,0.238,0.27,0.0085,0.21600000000000003,0.361,0.424,0.037000000000000005,0.231,0.043,0.0,0.329,0.29100000000000004,0.6920000000000001,0.449,0.457,0.8029999999999999,0.667,0.609,0.149,0.4,0.392,0.20800000000000002,0.13699999999999998,0.41200000000000003,0.451,92.2,15.0,44.0,0.172,112.0,128.0,0.5,256,0.314
22532,2024,Tyler Freeman,CLE,25,330,383,273,69,47,14,1,7,28,53,19,3,15,0.209,126,106,47,12,7,4,1,0.073,0.138,0.53,0.305,0.321,0.626,0.112,0.227,0.011899999999999999,0.168,0.452,0.38,0.113,0.066,0.055999999999999994,0.25,0.283,0.313,0.6629999999999999,0.46399999999999997,0.743,0.924,0.855,0.621,0.067,0.413,0.35,0.237,0.18,0.5720000000000001,0.247,87.7,12.9,9.0,0.032,109.2,98.0,0.34600000000000003,283,0.256
23565,2024,Davis Schneider,TOR,25,397,454,245,76,43,19,1,13,47,144,5,5,2,0.191,77,128,53,14,2,0,0,0.10400000000000001,0.317,0.33,0.282,0.343,0.625,0.151,0.257,0.006,0.205,0.298,0.496,0.109,0.102,0.026000000000000002,0.0,0.277,0.257,0.682,0.425,0.5589999999999999,0.8059999999999999,0.716,0.579,0.121,0.469,0.271,0.26,0.14300000000000002,0.519,0.337,88.6,21.4,31.0,0.12,109.3,98.0,0.38,258,0.311
25807,2024,Jared Triolo,PIT,26,394,446,272,85,65,10,1,9,42,118,5,5,5,0.216,116,110,53,6,14,2,1,0.094,0.265,0.36,0.296,0.315,0.611,0.099,0.279,0.0105,0.19,0.41600000000000004,0.39399999999999996,0.055,0.08199999999999999,0.121,0.5,0.275,0.29100000000000004,0.715,0.474,0.562,0.848,0.748,0.677,0.12,0.406,0.342,0.253,0.142,0.5770000000000001,0.281,88.4,13.4,15.0,0.053,108.0,110.0,0.391,281,0.275
16426,2024,Thairo Estrada,SFG,28,364,381,281,79,53,15,2,9,10,76,5,2,8,0.217,136,98,54,15,19,2,1,0.026000000000000002,0.19899999999999998,0.13,0.247,0.343,0.59,0.126,0.249,0.0139,0.188,0.47200000000000003,0.34,0.153,0.092,0.14,0.5,0.256,0.39399999999999996,0.6759999999999999,0.512,0.6629999999999999,0.919,0.804,0.693,0.1,0.469,0.317,0.214,0.207,0.51,0.28300000000000003,86.2,10.5,14.0,0.048,108.6,92.0,0.317,290,0.28
22263,2024,Nolan Gorman,STL,24,365,402,197,74,40,15,0,19,34,151,1,2,2,0.203,70,106,40,11,4,0,0,0.085,0.376,0.23,0.271,0.4,0.671,0.197,0.279,0.0066,0.185,0.324,0.491,0.10400000000000001,0.179,0.057,0.0,0.29,0.34700000000000003,0.723,0.509,0.465,0.743,0.635,0.627,0.185,0.41700000000000004,0.41700000000000004,0.16699999999999998,0.18100000000000002,0.495,0.324,88.5,20.3,36.0,0.16699999999999998,111.0,83.0,0.384,216,0.33
13152,2024,Jorge Polanco,SEA,30,417,469,266,89,62,11,0,16,46,137,4,2,16,0.213,94,117,67,5,6,4,4,0.098,0.292,0.34,0.296,0.355,0.651,0.141,0.274,0.008,0.24100000000000002,0.33799999999999997,0.42100000000000004,0.043,0.13699999999999998,0.064,1.0,0.287,0.289,0.6709999999999999,0.446,0.595,0.823,0.736,0.597,0.11800000000000001,0.486,0.319,0.195,0.142,0.55,0.309,88.3,17.9,25.0,0.08900000000000001,110.7,105.0,0.37200000000000005,282,0.28800000000000003
11737,2024,Nick Castellanos,PHI,32,606,659,446,154,97,30,4,23,41,139,10,2,14,0.254,176,182,111,8,8,0,0,0.062,0.21100000000000002,0.29,0.311,0.431,0.742,0.177,0.294,0.0097,0.237,0.375,0.38799999999999996,0.044000000000000004,0.126,0.045,0.0,0.321,0.408,0.821,0.58,0.535,0.8540000000000001,0.7240000000000001,0.698,0.16,0.386,0.371,0.243,0.128,0.542,0.33,88.3,15.1,37.0,0.079,113.1,177.0,0.377,469,0.261
16472,2024,Rhys Hoskins,MIL,31,449,517,280,96,56,14,0,26,53,149,7,6,11,0.214,104,148,54,20,11,0,0,0.10300000000000001,0.28800000000000003,0.36,0.303,0.419,0.722,0.205,0.25,0.006999999999999999,0.17600000000000002,0.34,0.484,0.135,0.17600000000000002,0.106,0.0,0.313,0.281,0.615,0.428,0.6659999999999999,0.8320000000000001,0.7709999999999999,0.615,0.098,0.546,0.271,0.183,0.17,0.461,0.369,88.7,20.7,39.0,0.127,109.6,129.0,0.419,308,0.299
